#chrom	blockRange		AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	Other	Ncount				
1	16000283	16500022	1005	539	163	918	169	155	1511	1758	1684	559	521	467	137
1	16500022	17000104	989	421	150	890	162	174	954	1253	1180	401	343	331	105
1	17000104	17500014	1014	491	118	943	130	220	1029	1909	1829	582	470	556	221
1	17500014	18000157	947	461	114	992	134	161	1021	1398	1345	424	353	383	185
1	18000157	18500056	1044	501	88	861	114	243	921	1731	1680	610	452	469	149
1	18500056	19000031	865	402	71	840	77	205	1141	1197	1149	428	331	293	97
1	19000031	19500380	871	327	39	709	63	176	1036	1127	1080	405	302	304	69
1	19500380	20000048	855	398	109	775	113	151	971	962	919	331	271	256	61
1	20000048	20500005	782	346	76	824	85	158	918	1017	968	316	308	249	95
1	20500005	21000001	870	443	135	966	131	183	1209	1214	1130	350	367	320	93
1	21000001	21500046	962	375	119	872	85	243	1056	1469	1406	472	470	327	137
1	21500046	22000097	979	397	90	758	115	295	1161	1222	1150	474	300	307	69
1	22000097	22500195	820	412	50	783	122	306	960	1437	1377	564	428	317	68
1	22500195	23001013	944	397	86	732	91	284	1133	1302	1249	411	387	310	141
1	23001013	23500018	984	425	112	776	111	368	1287	1320	1249	440	452	255	102
1	23500018	24000106	889	345	73	763	109	253	1370	1620	1550	561	317	450	222
1	24000106	24500170	938	414	128	861	115	284	1514	1435	1386	483	345	444	114
1	24500170	25000576	1255	422	80	851	132	388	1406	2718	2623	875	609	730	409
1	25000576	25500037	957	507	110	899	155	199	1057	1378	1288	419	382	385	102
1	25500037	26000051	990	460	103	814	97	258	972	1477	1402	456	462	398	86
1	26000051	26500034	933	393	96	794	130	232	871	1446	1381	499	448	353	81
1	26500034	27000067	862	436	94	811	82	222	1001	1433	1368	489	390	395	94
1	27000067	27500010	906	438	120	918	132	144	1051	1351	1269	430	393	327	119
1	27500010	28000077	802	400	159	882	140	157	1148	1424	1374	487	348	394	145
1	28000077	28500003	824	274	48	751	33	143	1354	1404	1364	510	423	344	87
1	28500003	29000012	797	356	81	706	92	88	1005	1146	1113	414	341	264	94
1	29000012	29500099	753	363	90	781	76	164	899	1292	1239	447	337	380	75
1	29500099	30000008	944	431	87	830	198	196	1011	1296	1228	415	356	384	73
1	30000008	30500251	830	475	104	824	123	174	796	1072	1007	314	313	292	88
1	30500251	31000523	959	444	141	880	98	165	858	1330	1272	429	330	367	146
1	31000523	31500055	917	317	89	802	101	165	1079	1564	1509	608	432	395	74
1	31500055	32000167	741	393	92	815	106	159	880	1008	966	348	329	239	50
1	32000167	32500098	842	452	108	889	141	145	1177	1396	1349	511	438	300	100
1	32500098	33000074	1035	408	107	787	149	185	1106	1655	1593	577	537	369	110
1	33000074	33500009	884	485	105	875	144	152	1056	1659	1590	660	419	360	151
1	33500009	34000074	837	437	155	906	136	157	1366	1634	1562	475	561	433	93
1	34000074	34500282	743	323	109	768	118	127	994	986	941	351	293	237	60
1	34500282	35000084	671	278	115	696	69	99	966	1174	1132	462	295	321	54
1	35000084	35500782	786	355	104	710	98	98	627	1231	1180	440	379	302	59
1	35500782	36000083	875	304	125	759	80	138	986	1549	1473	485	474	421	93
1	36000083	36500008	880	467	100	788	124	154	934	1148	1104	374	387	276	67
1	36500008	37000166	913	542	138	853	164	142	1114	1298	1238	458	365	333	82
1	37000166	37500010	779	409	107	774	94	127	972	1271	1225	361	425	345	94
1	37500010	38000038	757	374	183	843	125	129	1149	1453	1395	457	438	397	103
1	38000038	38500045	710	368	120	769	90	79	946	1218	1169	397	340	353	79
1	38500045	39000186	872	522	169	868	191	186	1175	1338	1281	490	335	349	107
1	39000186	39500114	900	450	153	782	160	88	715	1078	1015	309	293	319	94
1	39500114	40000012	790	379	111	743	158	125	1188	1249	1195	437	319	353	86
1	40000012	40500044	779	295	79	721	72	60	1042	1469	1435	519	381	426	109
1	40500044	41000030	877	465	127	862	174	184	1174	1278	1228	446	327	335	120
1	41000030	41500024	856	424	94	861	140	120	931	1119	1067	390	284	309	84
1	41500024	42000004	834	388	126	862	84	145	984	1599	1544	518	423	477	126
1	42000004	42500012	807	319	82	730	59	146	951	1135	1104	372	376	300	56
1	42500012	43000009	731	438	132	851	114	90	836	1288	1247	453	406	290	98
1	43000009	43500302	835	363	113	815	77	90	807	1191	1148	408	364	315	61
1	43500302	44000018	906	258	102	711	74	292	945	1543	1465	594	461	346	64
1	44000018	44500153	851	409	132	812	117	134	919	1353	1284	436	388	387	73
1	44500153	45000033	819	373	118	841	135	165	892	1315	1250	489	347	324	90
1	45000033	45500043	826	370	135	787	103	142	961	951	897	335	267	227	68
1	45500043	46000084	898	395	106	795	117	150	1047	1074	1021	397	276	277	71
1	46000084	46500029	724	323	77	698	114	87	1103	1215	1180	378	413	306	83
1	46500029	47000204	695	294	69	801	63	59	1040	1035	1009	370	245	289	105
1	47000204	47500080	935	363	189	908	159	125	1017	1202	1139	344	289	400	106
1	47500080	48000018	919	309	78	749	50	425	736	1287	1239	424	306	424	85
1	48000018	48500171	792	322	161	828	97	121	1219	1509	1463	464	379	469	151
1	48500171	49000420	755	307	90	762	98	159	1132	1171	1121	392	304	309	116
1	49000420	49500014	916	392	82	803	125	209	1305	1446	1402	452	450	373	127
1	49500014	50000090	876	431	103	856	150	154	1262	1429	1365	479	360	374	152
1	50000090	50500011	830	334	170	828	94	185	1278	1189	1138	399	334	318	87
1	50500011	51000243	980	231	39	624	37	274	1200	1312	1285	516	355	341	73
1	51000243	51500278	841	369	87	787	108	169	957	1194	1153	366	382	324	81
1	51500278	52000310	685	329	69	666	120	80	849	1033	985	424	224	260	77
1	52000310	52500145	852	357	159	828	107	184	1251	989	935	312	260	248	115
1	52500145	53000012	846	411	163	857	85	191	1231	1469	1397	497	449	361	90
1	53000012	53500009	904	381	99	895	171	173	1175	1303	1241	484	320	347	90
1	53500009	54000062	890	379	147	867	115	212	1225	1225	1162	450	272	300	140
1	54000062	54500066	1003	535	161	1084	193	200	1413	1771	1708	586	366	519	237
1	54500066	55000054	1011	524	184	996	162	220	1526	1621	1573	508	315	540	210
1	55000054	55500025	1141	503	97	930	159	316	1574	1810	1733	625	332	486	290
1	55500025	56000102	1112	521	149	1108	163	286	1313	1949	1846	627	303	531	385
1	56000102	56500022	1129	578	216	1094	178	247	1101	1586	1492	478	327	438	249
1	56500022	57000123	851	492	128	898	230	132	874	1428	1359	547	344	365	103
1	57000123	57500068	834	322	105	720	90	111	1344	1315	1285	492	390	328	75
1	57500068	58000069	795	405	95	812	207	88	791	1484	1416	502	385	402	127
1	58000069	58500262	776	342	94	752	130	119	799	987	936	369	265	248	54
1	58500262	59000027	712	230	32	737	73	184	854	1144	1108	407	339	285	77
1	59000027	59500087	797	305	138	811	63	107	954	1052	986	363	324	226	73
1	59500087	60000065	752	416	122	874	139	144	851	1287	1239	407	391	361	80
1	60000065	60500038	817	311	124	736	60	133	826	1493	1433	560	429	347	97
1	60500038	61000077	731	503	85	857	72	165	640	1392	1313	453	448	359	53
1	61000077	61500220	752	313	101	777	92	99	775	1096	1050	372	359	292	27
1	61500220	62000171	689	330	147	752	72	70	793	1258	1227	463	363	347	54
1	62000171	62500142	817	234	66	641	57	216	985	990	946	322	305	274	45
1	62500142	63000032	840	407	155	853	116	112	1011	1200	1133	437	350	277	69
1	63000032	63500300	790	383	102	811	91	134	1342	1335	1278	506	368	324	80
1	63500300	64000034	775	332	101	818	157	124	1457	1255	1201	407	373	308	113
1	64000034	64500083	878	377	144	804	120	146	1159	1493	1442	501	390	374	177
1	64500083	65000082	803	275	113	766	81	159	988	1252	1202	421	347	323	111
1	65000082	65500007	798	335	44	715	86	186	1057	1207	1169	408	423	269	69
1	65500007	66000127	798	258	75	759	48	175	1332	1136	1095	420	312	303	60
1	66000127	66500448	943	241	105	767	65	300	1153	1439	1385	514	372	397	102
1	66500448	67000000	762	451	128	854	131	156	943	1324	1252	413	346	399	94
1	67000000	67500011	800	410	103	780	137	159	1042	1503	1446	549	399	413	85
1	67500011	68000323	672	377	84	770	95	137	985	1228	1171	396	382	322	71
1	68000323	68500135	864	306	108	823	123	130	1521	1601	1536	557	361	462	156
1	68500135	69000000	874	456	201	983	150	113	1293	1821	1751	605	358	536	252
1	69000000	69500409	733	352	67	749	144	126	1391	1586	1548	537	367	432	212
1	69500409	70000035	928	566	155	918	206	148	1283	1529	1445	559	384	346	156
1	70000035	70500150	864	326	132	858	66	90	1220	1678	1643	572	399	557	115
1	70500150	71000627	829	317	114	768	87	127	1010	1423	1384	476	407	376	125
1	71000627	71500223	768	339	105	775	108	88	913	1125	1088	364	325	316	83
1	71500223	72000064	630	203	17	601	28	52	1121	1055	1025	407	297	259	62
1	72000064	72500027	881	370	163	896	108	170	1234	1339	1274	440	333	362	139
1	72500027	73000196	914	435	70	787	113	183	1089	1300	1231	419	347	391	74
1	73000196	73500012	926	366	89	721	82	188	932	1144	1095	406	314	294	81
1	73500012	74000024	880	364	86	824	91	105	946	1484	1439	556	349	449	85
1	74000024	74500081	833	322	90	732	150	92	907	1028	989	327	270	308	84
1	74500081	75000163	777	437	132	785	104	141	995	997	944	265	252	344	83
1	75000163	75500114	880	496	87	784	164	159	979	1575	1512	464	472	463	113
1	75500114	76000131	845	347	87	776	102	150	871	1661	1607	532	445	514	116
1	76000131	76500017	856	479	104	812	111	174	1005	1300	1225	383	336	382	124
1	76500017	77000004	757	317	74	737	85	125	919	978	940	386	299	203	52
1	77000004	77500092	864	342	116	762	108	264	1086	1256	1206	448	326	318	114
1	77500092	78000042	742	276	75	651	65	138	1211	1054	1005	316	302	298	89
1	78000042	78500098	859	390	95	766	92	209	1022	1245	1196	461	388	291	56
1	78500098	79000065	830	389	127	824	116	192	1169	1321	1258	409	299	411	139
1	79000065	79500026	764	380	157	801	128	98	1018	1112	1043	375	322	289	57
1	79500026	80000308	754	297	109	771	105	122	1076	1072	1011	369	240	329	73
1	80000308	80500063	873	512	133	805	165	90	852	1358	1299	450	381	381	87
1	80500063	81000012	815	257	65	694	55	111	942	1078	1027	348	300	294	85
1	81000012	81500002	785	279	78	740	79	164	1287	1334	1306	419	388	425	74
1	81500002	82000047	940	454	128	895	120	186	905	1152	1088	344	297	374	73
1	82000047	82500007	846	422	137	846	151	151	828	1286	1209	409	408	304	88
1	82500007	83000025	756	401	130	726	136	134	1134	1147	1099	399	349	267	84
1	83000025	83500078	909	395	104	805	101	197	1005	1276	1212	466	322	326	98
1	83500078	84000092	818	407	130	792	130	129	1042	1317	1249	462	302	379	106
1	84000092	84500035	820	429	147	847	103	174	1142	1524	1466	538	462	418	48
1	84500035	85000042	878	353	109	804	103	127	1159	1236	1177	454	379	261	83
1	85000042	85500025	830	414	111	826	135	140	1232	1217	1160	440	323	317	80
1	85500025	86000080	939	422	128	915	136	122	1418	2390	2325	899	631	629	166
1	86000080	86500184	935	428	139	975	139	207	1035	1374	1317	503	398	354	62
1	86500184	87000224	847	378	134	776	115	192	1233	1185	1140	367	370	323	80
1	87000224	87500116	918	335	76	813	76	247	1009	1316	1244	476	318	338	112
1	87500116	88000036	892	256	59	720	87	213	1259	1319	1272	450	313	430	79
1	88000036	88500357	977	360	148	939	132	228	941	2306	2223	791	638	659	135
1	88500357	89000030	883	401	65	724	103	182	1042	1304	1255	390	463	307	95
1	89000030	89500003	996	339	111	853	120	180	1059	1536	1480	512	429	417	122
1	89500003	90000022	1008	416	128	986	164	172	1172	1601	1530	439	398	533	160
1	90000022	90500112	869	353	117	717	104	153	957	1095	1043	423	291	262	67
1	90500112	91000103	830	396	131	855	135	121	963	1201	1132	418	303	311	100
1	91000103	91500025	799	385	106	751	109	151	891	1106	1040	404	297	266	73
1	91500025	92000629	723	322	132	741	63	85	658	1082	1033	393	299	285	56
1	92000629	92500076	794	308	96	759	116	130	720	908	863	338	225	263	37
1	92500076	93000117	827	183	36	596	24	146	858	883	840	254	246	259	81
1	93000117	93500061	777	356	90	822	93	95	1182	1949	1894	665	502	596	131
1	93500061	94000187	762	308	133	846	53	125	888	1076	1039	359	257	322	101
1	94000187	94500053	908	505	108	831	188	197	824	1178	1085	355	317	338	75
1	94500053	95000028	907	397	187	955	150	182	950	1371	1296	498	342	363	93
1	95000028	95500042	1029	414	140	964	114	239	945	1373	1291	443	290	357	201
1	95500042	96000037	887	359	129	1002	84	233	838	1404	1332	415	274	424	219
1	96000037	96500034	1152	405	157	868	126	446	1210	1390	1282	401	340	393	148
1	96500034	97000027	1102	340	102	926	125	336	1650	1721	1634	515	274	490	355
1	97000027	97500028	1003	295	75	791	103	325	1656	1420	1339	445	243	439	212
1	97500028	98000012	933	264	74	684	77	226	1434	1391	1311	409	318	452	132
1	98000012	98500016	759	133	69	718	34	132	1230	1482	1448	468	265	428	287
1	98500016	99000562	761	159	107	786	24	123	1102	1532	1480	543	280	408	249
1	99000562	99500000	718	249	95	756	86	44	1102	1744	1698	582	489	534	93
1	99500000	100000047	801	203	124	757	30	44	962	1704	1667	580	507	473	107
1	100000047	100500170	696	226	115	772	43	105	845	1757	1714	609	470	500	135
1	100500170	101000103	677	171	59	681	50	65	1129	1494	1459	554	348	474	83
1	101000103	101500003	611	259	161	736	78	38	776	1355	1325	443	389	410	83
1	101500003	102000409	786	226	34	659	43	90	992	1724	1695	652	421	492	130
1	102000409	102500196	855	263	50	761	79	74	854	1772	1741	582	393	517	249
1	102500196	103000056	902	264	178	824	101	105	942	1991	1930	674	528	477	251
1	103000056	103675351	837	376	157	860	96	142	725	1826	1772	549	453	588	182
1	103675351	104000052	578	282	45	589	95	95	568	1592	1537	582	470	422	63
1	104000052	104500100	1115	797	224	996	223	263	1155	2422	2296	831	745	564	156
1	104500100	105000038	778	439	145	841	103	90	998	1931	1884	780	461	529	114
1	105000038	105500566	833	320	136	883	97	111	846	1750	1690	562	456	531	141
1	105500566	106000051	889	347	103	799	96	124	1115	1798	1736	540	428	577	191
1	106000051	106500354	898	305	91	801	90	104	1073	1739	1698	514	351	590	243
1	106500354	107000076	818	274	68	780	67	93	1287	1832	1804	580	417	538	269
1	107000076	107500044	850	274	137	853	63	83	1239	2440	2384	764	596	777	247
1	107500044	108000026	868	277	93	780	76	173	1153	2441	2387	776	555	730	326
1	108000026	108500121	834	248	110	793	66	130	1103	1972	1927	675	487	562	203
1	108500121	109000140	911	242	62	750	53	122	1429	2471	2429	889	564	696	280
1	109000140	109500078	889	325	81	752	80	101	1361	2354	2300	818	545	700	237
1	109500078	110000053	741	216	52	713	63	40	1158	1828	1808	620	422	548	218
1	110000053	110500315	734	211	67	723	57	74	1006	1828	1789	559	460	562	208
1	110500315	111000224	1013	466	121	846	121	146	1239	1915	1854	659	455	556	184
1	111000224	111500022	906	423	113	809	143	166	1147	2034	1957	709	452	582	214
1	111500022	112000036	1155	397	128	826	115	305	1159	2076	1983	616	521	609	237
1	112000036	112500244	837	301	37	713	58	161	1027	1711	1668	483	340	561	284
1	112500244	113000051	1088	253	41	680	54	367	1201	2069	2019	664	528	625	202
1	113000051	113500008	826	300	39	765	74	147	1129	1837	1792	628	413	513	238
1	113500008	114000231	774	292	69	736	83	123	1284	2030	1981	720	525	544	192
1	114000231	114500166	825	234	101	891	61	80	1402	2250	2220	806	503	651	260
1	114500166	115000296	902	295	53	764	145	127	1362	1898	1836	598	424	563	251
1	115000296	115500063	928	400	99	869	117	85	830	1972	1921	605	493	688	135
1	115500063	116000032	792	355	58	675	64	62	1120	1926	1883	773	512	500	98
1	116000032	116500194	861	399	118	789	188	99	1349	2571	2515	862	633	831	189
1	116500194	117000103	914	317	107	877	110	117	1023	2108	2058	711	477	612	258
1	117000103	117500185	942	497	103	982	121	134	1046	1938	1885	633	387	579	286
1	117500185	118000012	1017	373	93	963	140	172	1237	2383	2320	798	559	749	214
1	118000012	118500023	968	445	117	861	135	188	1160	2294	2223	893	468	629	233
1	118500023	119000195	1012	427	210	1045	118	200	1112	2392	2328	823	409	731	365
1	119000195	119500079	937	503	192	1002	151	147	1143	2126	2054	676	504	614	260
1	119500079	120000005	1043	474	200	1042	162	173	1047	2325	2238	828	464	629	317
1	120000005	120500035	1028	598	208	1129	198	234	1011	2174	2074	709	402	560	403
1	120500035	121000004	1190	542	186	1189	180	271	1306	2476	2374	840	430	701	403
1	121000004	121500562	1136	483	164	1103	126	256	1118	3883	3777	1296	607	1118	756
1	121500562	122000005	1068	506	229	922	117	257	1077	3975	3866	1405	645	1197	619
1	122000005	122500053	1201	704	255	1184	220	358	1405	3199	3088	1120	605	928	435
1	122500053	122678406	299	130	46	321	34	54	323	493	473	162	162	122	27
2	383	500080	692	283	52	669	65	42	957	1371	1336	532	423	319	62
2	500080	1000202	662	221	35	630	66	38	637	655	632	200	209	181	42
2	1000202	1500060	582	209	65	686	40	52	927	858	814	291	265	215	43
2	1500060	2000046	764	209	16	630	47	132	874	1135	1097	425	331	294	47
2	2000046	2500292	765	205	41	660	37	115	979	1114	1081	431	309	280	61
2	2500292	3000279	767	274	55	697	59	126	1008	794	740	269	222	203	46
2	3000279	3500209	732	181	53	546	50	190	690	635	603	220	199	151	33
2	3500209	4000165	575	333	135	593	138	128	644	677	635	189	194	167	85
2	4000165	4500057	403	259	109	272	116	137	580	289	267	61	84	86	36
2	4500057	5000588	300	216	46	178	64	61	672	552	533	124	274	127	8
2	5000588	5500093	461	237	73	228	103	86	513	1070	1044	253	533	207	51
2	5500093	6000131	522	457	95	366	108	156	478	1846	1802	346	1165	195	96
2	6000131	6500074	652	246	78	574	82	146	904	1713	1668	718	434	447	69
2	6500074	7000106	495	186	45	408	64	41	431	1061	1040	347	368	249	76
2	7000106	7500073	637	203	49	624	28	72	869	964	932	284	297	290	61
2	7500073	8000126	822	290	100	751	103	150	887	1199	1146	406	340	347	53
2	8000126	8500228	648	262	120	726	45	66	783	970	917	330	284	253	50
2	8500228	9000473	809	258	62	632	94	108	987	852	815	275	230	244	66
2	9000473	9500611	732	360	134	659	112	156	1211	937	886	278	298	252	58
2	9500611	10000263	796	230	52	652	40	122	1172	1115	1077	360	343	310	64
2	10000263	10500043	715	222	26	597	48	182	900	892	851	309	263	213	66
2	10500043	11000014	793	256	64	656	53	148	887	984	933	299	319	259	56
2	11000014	11500108	660	160	13	651	35	50	1055	1199	1177	444	414	249	70
2	11500108	12000271	798	310	47	720	75	154	1029	1551	1493	534	425	419	115
2	12000271	12500050	812	344	136	773	90	135	983	864	818	258	270	241	49
2	12500050	13000108	735	303	90	822	91	129	927	1058	1003	379	286	284	54
2	13000108	13500070	856	496	146	799	285	170	1201	1213	1139	375	351	276	137
2	13500070	14000072	886	506	197	977	154	162	1158	1238	1200	391	373	358	78
2	14000072	14500130	882	449	142	783	166	226	1189	1563	1511	525	458	428	100
2	14500130	15000033	832	374	151	871	100	119	1005	1339	1286	436	398	358	94
2	15000033	15500092	717	315	39	711	166	130	921	964	922	349	251	255	67
2	15500092	16000068	858	372	68	791	94	198	733	797	773	307	201	189	76
2	16000068	16500064	860	423	98	793	105	170	834	916	873	303	237	245	88
2	16500064	17000256	985	372	144	849	159	197	1018	1010	970	329	268	279	94
2	17000256	17500358	890	277	94	802	56	230	839	918	892	336	306	200	50
2	17500358	18000119	993	335	126	712	96	355	1091	1215	1162	407	353	274	128
2	18000119	18500366	710	288	122	547	103	151	759	1127	1089	288	410	295	96
2	18500366	19000019	834	213	62	713	47	222	774	793	751	264	219	221	47
2	19000019	19500159	798	328	93	749	84	166	1141	991	945	357	225	313	50
2	19500159	20000063	803	246	63	644	83	144	968	935	908	295	325	228	60
2	20000063	20500279	876	288	104	737	76	230	1146	922	864	286	275	228	75
2	20500279	21000182	759	386	62	724	83	181	946	966	906	300	314	252	40
2	21000182	21500084	934	339	73	689	89	247	852	975	942	303	268	285	86
2	21500084	22000007	920	284	95	799	61	177	908	1210	1165	370	297	399	99
2	22000007	22500240	748	271	97	715	91	192	1075	824	781	250	184	261	86
2	22500240	23000089	934	341	91	815	73	233	990	1145	1078	395	255	324	104
2	23000089	23500482	845	326	116	783	47	142	1199	1236	1189	400	309	393	87
2	23500482	24000072	1007	492	116	931	178	192	984	1219	1147	424	253	365	105
2	24000072	24500353	924	384	73	767	120	132	787	1098	1053	323	340	288	102
2	24500353	25000080	959	451	164	862	86	130	952	1276	1216	358	301	420	137
2	25000080	25500021	989	381	106	766	85	299	1097	1092	1034	407	252	274	101
2	25500021	26000002	925	435	121	809	132	174	1131	925	873	264	298	279	32
2	26000002	26500024	884	481	134	871	138	164	1219	1184	1125	381	354	306	84
2	26500024	27000018	949	463	108	875	145	180	1433	1531	1473	486	532	390	65
2	27000018	27500194	815	458	107	797	140	151	1176	918	865	288	320	222	35
2	27500194	28000007	716	361	123	774	130	158	1152	814	778	313	202	198	65
2	28000007	28500077	820	343	59	794	98	165	1176	1098	1065	372	306	294	93
2	28500077	29000008	909	368	152	897	94	177	1342	1144	1081	382	281	277	141
2	29000008	29500061	858	411	109	783	127	86	1266	908	864	304	259	233	68
2	29500061	30000001	834	265	95	776	76	126	1507	1182	1146	359	311	340	136
2	30000001	30500302	879	221	90	761	92	191	1232	1559	1515	526	319	441	229
2	30500302	31000014	832	412	149	816	129	141	1560	1291	1203	373	309	380	141
2	31000014	31500099	969	484	142	859	121	187	1357	1151	1088	363	337	279	109
2	31500099	32000023	1104	386	113	838	114	287	1834	1384	1307	466	309	352	180
2	32000023	32500007	1003	355	227	1030	103	206	1507	1802	1725	607	313	494	311
2	32500007	33000019	979	552	142	1100	222	179	1681	1330	1277	432	311	360	174
2	33000019	33500000	785	525	77	807	197	180	1743	1389	1317	450	344	349	174
2	33500000	34000034	905	398	124	908	98	131	1879	2200	2139	680	287	732	440
2	34000034	34500028	860	270	67	831	73	105	1751	1520	1487	537	237	474	239
2	34500028	35000183	846	226	54	688	61	136	1171	1689	1642	590	362	524	166
2	35000183	35500265	754	256	67	716	72	150	1060	1074	1038	350	286	291	111
2	35500265	36000155	842	184	54	652	34	154	949	1049	1018	309	280	333	96
2	36000155	36500248	771	246	65	638	65	108	871	1139	1098	364	327	314	93
2	36500248	37000113	803	279	41	730	63	136	998	1215	1159	383	270	371	135
2	37000113	37500186	813	329	68	753	111	71	846	1080	1045	373	309	286	77
2	37500186	38000040	727	248	58	642	78	104	1110	790	753	263	208	227	55
2	38000040	38500353	661	383	85	696	100	68	1354	989	957	371	284	249	53
2	38500353	39000382	776	389	79	742	137	139	1168	899	853	315	229	254	55
2	39000382	39500624	906	377	122	857	97	223	1153	1087	1010	399	321	226	64
2	39500624	40000004	865	454	119	833	128	137	1145	944	897	363	260	217	57
2	40000004	40500006	903	357	84	720	128	200	1059	883	845	296	189	296	64
2	40500006	41000005	813	335	75	840	63	199	1035	1222	1166	458	338	293	77
2	41000005	41500175	812	373	75	687	76	165	1106	763	714	257	162	221	74
2	41500175	42000088	872	442	105	866	108	197	1002	1290	1219	416	297	383	123
2	42000088	42500459	788	306	114	893	95	157	1151	1002	945	366	279	265	35
2	42500459	43000051	788	273	106	792	55	121	800	1371	1327	477	374	399	77
2	43000051	43500092	744	348	77	914	46	92	895	820	790	288	242	225	35
2	43500092	44000089	644	247	37	643	41	142	877	730	710	242	250	183	35
2	44000089	44500014	838	424	95	765	115	141	1189	1250	1211	429	379	334	69
2	44500014	45000014	911	427	157	850	139	178	1224	1192	1137	399	341	317	80
2	45000014	45500106	807	448	78	782	109	140	1078	1010	960	349	323	228	60
2	45500106	46000193	869	348	100	856	85	158	1142	1128	1061	345	349	257	110
2	46000193	46500576	684	191	15	668	11	255	1057	924	876	366	281	188	41
2	46500576	47000417	694	230	25	560	21	125	716	782	746	230	284	185	47
2	47000417	47500050	806	298	79	717	67	145	873	865	809	278	231	242	58
2	47500050	48000141	770	290	54	690	53	82	828	879	844	333	216	235	60
2	48000141	48500127	897	347	65	796	64	146	993	873	827	302	248	198	79
2	48500127	49000126	829	388	124	879	119	69	1098	1176	1121	421	329	312	59
2	49000126	49500146	893	424	113	886	115	236	1354	1316	1246	491	347	323	85
2	49500146	50000153	835	489	108	1031	87	226	671	1036	972	346	387	198	41
2	50000153	50500140	885	460	118	916	95	139	782	1164	1094	381	353	284	76
2	50500140	51000163	772	375	102	864	106	110	814	914	863	283	247	255	78
2	51000163	51500228	721	269	29	715	55	96	690	906	877	308	293	247	29
2	51500228	52000580	864	385	94	854	58	116	780	1124	1072	382	307	317	66
2	52000580	52500049	955	481	116	802	165	142	1271	1061	993	307	361	242	83
2	52500049	53000044	740	272	60	706	72	173	1041	909	879	320	294	213	52
2	53000044	53500019	828	309	89	744	74	181	1395	1029	984	335	325	235	89
2	53500019	54000075	864	358	81	828	113	114	1630	896	853	300	251	227	75
2	54000075	54500190	866	326	64	801	57	156	1194	1741	1688	606	516	444	122
2	54500190	55000103	932	349	151	860	89	133	1170	1921	1864	616	519	590	139
2	55000103	55500034	822	528	106	852	123	125	1106	1274	1212	412	275	386	139
2	55500034	56000162	918	383	102	843	114	154	1140	1482	1445	498	395	449	103
2	56000162	56500177	1068	441	127	925	120	276	1438	2123	2048	650	429	666	303
2	56500177	57000071	1220	513	132	1021	212	219	1550	1736	1662	587	313	498	264
2	57000071	57500025	1135	534	119	1040	189	248	1525	2411	2328	782	503	709	334
2	57500025	58000065	843	635	112	788	136	90	1165	1617	1562	538	392	479	153
