chrom	blockRange	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	Other	Ncount
1	78000042-78500098	545	734	126	731	152	103	927	1527	1477	444	329	651	53
1	78500098-79000065	587	736	103	737	145	137	988	1739	1685	417	408	743	117
1	79000065-79500026	546	716	99	693	97	90	918	1473	1417	373	331	663	50
1	79500026-80000308	538	656	114	745	75	131	941	1329	1283	342	386	500	55
1	80000308-80500063	653	770	124	734	98	89	785	1657	1593	396	421	687	89
1	80500063-81000030	504	686	94	697	38	74	825	1270	1231	331	317	529	54
1	81000030-81500002	536	648	109	750	74	53	1118	1676	1640	393	457	722	68
1	81500002-82000084	583	838	121	855	144	108	833	1462	1393	358	416	546	73
1	82000084-82500007	648	792	145	775	112	153	726	1520	1458	408	346	632	72
1	82500007-83000025	572	694	107	706	65	125	1005	1454	1412	370	336	629	77
1	83000025-83500078	713	799	108	762	117	132	864	1576	1512	462	338	646	66
1	83500078-84000092	665	712	100	729	99	148	909	1640	1598	458	398	663	79
1	84000092-84500035	618	751	109	794	136	146	958	1842	1781	539	459	742	41
1	84500035-85000042	557	756	114	730	110	106	1093	1461	1404	416	305	618	65
1	85000042-85500025	554	737	119	775	108	114	1070	1587	1539	417	342	718	62
1	85500025-86000080	676	824	123	832	99	146	1276	2611	2529	879	654	841	155
1	86000080-86500184	681	816	147	954	168	169	911	1621	1551	487	409	605	50
1	86500184-87000224	607	765	145	767	123	146	1057	1481	1437	385	344	647	61
1	87000224-87500116	514	711	161	869	95	113	877	1622	1561	478	385	613	85
1	87500116-88000036	544	743	106	762	70	129	1036	1608	1561	414	446	627	74
1	88000036-88500357	597	900	131	913	136	115	853	2547	2462	781	782	780	119
1	88500357-89000030	577	771	94	700	100	103	939	1588	1521	382	386	672	81
1	89000030-89500003	677	889	127	839	111	149	898	1762	1686	498	477	602	109
1	89500003-90000022	675	891	151	904	123	188	1028	1927	1853	477	572	654	150
1	90000022-90500112	548	770	118	694	106	112	830	1381	1333	401	297	581	54
1	90500112-91000103	673	752	114	811	90	126	864	1469	1405	430	341	554	80
1	91000103-91500025	650	738	84	742	104	206	712	1369	1321	409	329	506	77
1	91500025-92000629	590	730	67	683	76	123	509	1300	1253	373	296	505	79
1	92000629-92500076	503	723	88	748	66	142	626	1086	1041	320	261	428	32
1	92500076-93000117	430	709	67	646	66	39	756	1061	1014	255	261	448	50
1	93000117-93500061	568	710	97	799	58	129	1017	2085	2050	628	611	705	106
1	93500061-94000187	490	688	95	724	122	94	752	1352	1312	339	322	580	71
1	94000187-94500053	677	805	134	814	135	197	704	1403	1309	346	347	564	52
1	94500053-95000028	621	870	121	840	166	140	822	1729	1651	480	402	679	90
1	95000028-95500042	562	828	172	928	142	117	829	1810	1754	430	405	767	152
1	95500042-96000037	637	789	86	852	197	120	701	1777	1698	390	460	667	181
1	96000037-96500095	731	913	238	1026	158	218	994	1837	1723	397	425	790	111
1	96500095-97000027	571	851	168	951	151	170	1344	2399	2329	528	535	964	302
1	97000027-97500028	696	831	100	842	146	203	1353	1912	1835	445	491	707	192
1	97500028-98000012	508	742	144	729	73	61	1286	1709	1634	397	453	678	106
1	98000012-98500016	439	681	47	668	62	120	949	1848	1817	451	487	643	236
1	98500016-99000562	419	650	107	739	39	71	877	1950	1907	560	422	697	228
1	99000562-99500167	434	703	58	662	39	106	994	1926	1885	591	568	644	82
1	99500167-100000047	505	734	95	688	25	50	818	1921	1898	586	539	677	96
1	100000047-100500170	435	706	80	826	11	149	673	1795	1761	588	538	514	121
1	100500170-101000103	523	676	14	668	15	436	558	1656	1601	501	519	516	65
1	101000103-101500002	481	622	46	685	31	158	589	1516	1470	395	433	576	66
1	101500002-102000409	596	696	11	642	11	319	567	1892	1853	575	533	654	91
1	102000409-102500196	613	795	12	696	5	308	524	2104	2067	582	598	661	226
1	102500196-103000056	758	898	95	771	61	299	605	2169	2093	604	541	747	201
1	103000056-103675351	470	680	88	652	62	122	519	2537	2485	519	656	1194	116
1	103675351-104000052	389	533	49	532	79	65	505	1616	1558	538	431	544	45
1	104000052-104500100	980	897	194	856	183	203	967	2976	2862	759	717	1245	141
1	104500100-105000038	578	703	105	737	76	154	805	2122	2073	741	524	710	98
1	105000038-105500566	555	781	86	811	64	129	732	1947	1903	549	585	665	104
1	105500566-106000051	603	793	96	728	104	124	924	2033	1968	520	591	699	158
1	106000051-106500354	472	793	70	678	87	100	902	2114	2070	499	645	742	184
1	106500354-107000076	485	720	63	729	62	84	1150	2036	2000	554	567	676	203
1	107000076-107500044	451	762	92	752	60	85	1068	2753	2702	749	854	853	246
1	107500044-108000046	519	792	89	740	103	93	1018	2638	2581	707	849	779	246
1	108000046-108500121	570	765	97	737	81	104	923	2238	2198	646	673	706	173
1	108500121-109000140	442	827	77	722	85	76	1241	2588	2545	843	738	765	199
1	109000140-109500078	599	779	76	757	56	168	1124	2618	2561	816	787	753	205
1	109500078-110000034	489	667	32	628	19	118	957	2090	2064	583	623	660	198
1	110000034-110500315	512	695	42	646	62	106	810	2058	2015	571	638	641	165
1	110500315-111000224	643	917	74	742	137	146	1017	2296	2243	575	634	881	153
1	111000224-111500022	744	848	76	849	72	240	910	2215	2162	656	652	689	165
1	111500022-112000036	601	1052	100	792	229	181	912	2447	2336	588	703	864	181
1	112000036-112500275	478	720	46	717	58	205	755	2051	2008	497	612	659	240
1	112500275-113000051	382	739	229	947	44	46	1069	2358	2309	614	712	808	175
1	113000051-113500008	477	655	74	746	54	106	951	2172	2128	615	588	730	195
1	113500008-114000231	544	752	53	704	77	179	1131	2140	2093	698	615	609	171
1	114000231-114500166	541	731	83	787	56	135	1176	2557	2513	796	786	708	223
1	114500166-115000296	585	795	37	724	96	189	1169	2177	2121	589	623	693	216
1	115000296-115500301	591	846	79	779	91	128	702	2080	2031	549	713	676	93
1	115500301-116000073	563	723	41	650	32	196	850	2105	2056	715	600	676	65
1	116000073-116500196	675	841	47	752	58	258	1136	2680	2610	836	859	773	142
1	116500196-117000103	600	816	61	744	114	225	784	2452	2397	672	714	778	233
1	117000103-117500185	631	811	103	909	77	194	773	2401	2352	646	594	838	274
1	117500185-118000012	769	893	82	887	96	173	1026	2694	2650	763	851	883	153
1	118000012-118500023	748	855	140	860	103	174	995	2554	2483	881	645	736	221
1	118500023-119000195	602	958	117	929	175	167	944	2857	2785	860	805	777	343
1	119000195-119500079	683	897	123	904	136	210	895	2555	2485	657	734	864	230
1	119500079-120000005	681	987	150	985	108	166	903	2780	2701	869	700	866	266
1	120000005-120500035	726	920	148	1026	152	184	866	2772	2692	723	618	1008	343
1	120500035-121000004	758	1037	187	1132	142	203	1113	3135	3044	884	812	977	371
1	121000004-121500562	617	944	138	1023	147	165	896	4695	4599	1363	1280	1356	600
1	121500562-122000005	708	897	193	893	135	164	814	4775	4661	1503	1479	1196	483
1	122000005-122500053	945	1006	236	1118	220	305	1066	3987	3857	1151	1050	1272	384
1	122500053-122678406	214	305	27	285	52	38	280	543	526	156	126	221	23
2	383-500080	106	16	3	25	0	10	15	4097	4096	547	384	3149	16
2	500080-1000202	35	3	1	9	0	2	4	2896	2896	190	199	2501	6
2	1000202-1500060	56	8	2	6	0	5	8	3369	3369	269	267	2829	4
2	1500060-2000046	52	3	0	3	1	0	2	3771	3769	412	360	2997	0
2	2000046-2500292	58	13	1	13	0	5	6	3882	3881	433	358	3078	12
2	2500292-3000279	19	9	2	5	2	1	4	3748	3748	268	249	3229	2
2	3000279-3500209	8	5	0	1	0	0	2	3065	3065	216	184	2663	2
2	3500209-4000165	70	16	5	10	2	4	8	3160	3159	199	190	2762	8
2	4000165-4500057	43	4	0	5	0	0	6	2156	2156	70	116	1968	2
2	4500057-5000588	38	6	0	9	3	7	5	2075	2074	135	196	1742	1
2	5000588-5500093	21	3	0	5	0	2	4	2758	2757	252	372	2132	1
2	5500093-6000131	37	5	3	6	0	4	5	4007	4007	365	376	3265	1
2	6000131-6500074	54	13	4	15	1	1	27	4331	4329	712	581	3032	4
2	6500074-7000106	25	2	0	4	0	0	1	2697	2697	331	344	2020	2
2	7000106-7500073	66	5	1	4	2	4	11	3357	3356	272	327	2757	0
2	7500073-8000126	32	10	1	13	2	1	9	4267	4267	398	414	3455	0
2	8000126-8500228	25	2	2	2	0	2	11	3637	3637	341	318	2977	1
2	8500228-9000473	15	0	0	6	0	0	1	3779	3779	286	267	3226	0
2	9000473-9500611	25	4	2	3	1	0	4	4277	4274	272	273	3724	5
2	9500611-10000263	24	9	0	3	0	0	14	4139	4138	349	343	3444	2
2	10000263-10500043	32	5	0	3	0	2	1	3565	3564	299	266	2999	0
2	10500043-11000028	27	10	0	10	1	1	10	3800	3799	300	318	3181	0
2	11000028-11500108	30	4	0	6	0	1	9	3803	3802	443	361	2997	1
2	11500108-12000271	20	9	1	9	0	1	3	4625	4625	538	503	3581	3
2	12000271-12500050	27	5	1	10	1	2	10	4054	4052	246	260	3530	16
2	12500050-13000108	33	6	2	5	0	0	10	4103	4103	377	358	3366	2
2	13000108-13500070	28	14	1	7	2	1	26	5126	5125	381	332	4399	13
2	13500070-14000072	40	9	2	10	0	3	10	5244	5243	388	444	4409	2
2	14000072-14500130	68	25	4	15	2	6	20	5250	5247	515	517	4206	9
2	14500130-15000033	68	24	1	21	4	7	27	4671	4666	433	443	3783	7
2	15000033-15500092	26	1	0	5	0	0	4	3906	3906	347	305	3254	0
2	15500092-16000068	10	4	0	7	0	1	0	3904	3904	310	212	3380	2
2	16000068-16500064	21	6	0	5	0	1	7	4143	4143	295	286	3557	5
2	16500064-17000256	25	8	0	6	1	0	1	4705	4705	307	338	4057	3
2	17000256-17500358	26	0	0	1	0	0	0	4092	4092	339	244	3509	0
2	17500358-18000119	75	24	4	21	2	3	20	4803	4798	416	350	4020	12
2	18000119-18500366	55	16	0	9	2	1	7	3735	3733	292	365	3072	4
2	18500366-19000019	17	4	0	2	1	0	1	3631	3631	271	249	3111	0
2	19000019-19500159	14	3	0	3	0	0	9	4293	4291	353	341	3597	0
2	19500159-20000063	18	2	0	3	0	1	16	3839	3839	289	280	3260	10
2	20000063-20500279	14	4	1	4	3	3	10	4353	4352	280	269	3801	2
2	20500279-21000182	22	2	0	8	1	0	6	4057	4057	289	288	3480	0
2	21000182-21500084	15	3	0	4	0	2	2	4171	4171	301	319	3545	6
2	21500084-22000007	22	8	2	0	1	0	4	4392	4392	350	432	3608	2
2	22000007-22500240	9	0	0	0	1	0	5	4005	4005	254	286	3464	1
2	22500240-23000089	6	3	0	1	0	0	1	4621	4621	392	340	3888	1
2	23000089-23500482	31	4	0	3	1	0	10	4608	4607	366	439	3802	0
2	23500482-24000072	38	11	2	2	6	1	8	5036	5036	414	389	4226	7
2	24000072-24500353	21	2	1	6	0	1	3	4257	4257	322	339	3595	1
2	24500353-25000080	21	5	1	2	1	0	6	4874	4874	359	474	4040	1
2	25000080-25500021	12	2	1	0	0	0	5	4808	4808	399	336	4061	12
2	25500021-26000002	12	1	1	0	0	3	7	4605	4604	257	313	4034	0
2	26000002-26500024	19	2	0	6	1	0	2	5071	5070	372	379	4318	1
2	26500024-27000018	14	1	0	1	0	1	2	5669	5668	492	463	4712	1
2	27000018-27500194	10	1	0	2	0	0	4	4515	4515	293	265	3956	1
2	27500194-28000007	2	0	0	0	0	1	0	4226	4226	310	216	3700	0
2	28000007-28500077	16	3	1	4	0	1	1	4521	4521	360	338	3823	0
2	28500077-29000008	22	1	0	3	0	1	1	5055	5055	377	300	4378	0
2	29000008-29500061	20	2	0	2	1	2	1	4511	4510	297	290	3913	10
2	29500061-30000001	31	4	1	6	0	5	4	4866	4864	367	400	4096	1
2	30000001-30500302	17	3	0	1	0	0	3	5006	5006	535	495	3954	22
2	30500302-31000014	8	13	0	3	0	0	4	5280	5279	368	428	4482	1
2	31000014-31500099	16	4	0	8	0	0	2	5235	5235	341	337	4557	0
2	31500099-32000023	8	2	0	2	0	0	0	6007	6007	462	394	5147	4
2	32000023-32500007	28	3	0	5	0	4	1	6217	6217	614	531	5072	0
2	32500007-33000019	12	1	0	4	0	2	2	6165	6165	448	389	5328	0
2	33000019-33500000	10	0	0	1	0	1	9	5649	5649	455	407	4783	4
2	33500000-34000034	3	3	0	2	0	0	1	6631	6631	676	794	5161	0
2	34000034-34500028	4	0	0	2	0	0	1	5464	5463	537	526	4400	0
2	34500028-35000183	15	2	0	3	0	0	7	4814	4813	562	590	3654	7
2	35000183-35500265	10	1	0	2	0	1	0	4133	4132	348	322	3462	0
2	35500265-36000155	19	10	0	8	2	2	8	3815	3815	292	354	3164	5
2	36000155-36500248	20	9	0	1	0	0	7	3896	3896	359	361	3176	0
2	36500248-37000113	30	5	1	5	0	0	8	4281	4281	392	463	3417	9
2	37000113-37500186	34	9	0	4	1	1	15	4036	4036	357	322	3350	7
2	37500186-38000040	13	1	0	0	0	1	2	3737	3737	259	238	3239	1
2	38000040-38500353	30	9	2	11	0	1	14	4299	4297	379	293	3620	5
2	38500353-39000382	16	3	0	0	0	0	7	4305	4305	313	284	3698	10
2	39000382-39500624	30	10	4	12	2	3	11	4765	4763	387	263	4106	7
2	39500624-40000004	31	8	1	11	1	2	10	4597	4597	377	235	3977	8
2	40000004-40500006	20	9	1	5	0	2	1	4328	4327	295	320	3712	0
2	40500006-41000005	10	5	1	6	1	2	3	4524	4523	457	347	3715	4
2	41000005-41500175	12	6	1	14	0	1	4	4035	4034	245	238	3543	8
2	41500175-42000088	23	4	0	2	0	0	1	4857	4857	411	427	4019	0
2	42000088-42500459	26	8	3	2	2	0	7	4494	4492	368	294	3824	6
2	42500459-43000051	50	8	2	7	9	0	8	4255	4253	470	482	3299	2
2	43000051-43500092	33	3	0	7	0	3	8	3890	3888	292	233	3361	2
2	43500092-44000089	20	7	1	7	0	2	3	3348	3345	245	201	2899	0
2	44000089-44500014	61	24	0	11	3	2	7	4757	4756	447	375	3929	5
2	44500014-45000014	37	4	2	11	4	0	17	5026	5023	409	325	4287	2
2	45000014-45500253	7	6	0	6	1	2	15	4407	4407	350	294	3759	4
2	45500253-46000193	11	0	0	7	0	0	5	4670	4669	349	302	4010	8
2	46000193-46500576	12	2	0	4	0	0	2	3809	3808	365	223	3210	10
2	46500576-47000417	36	7	0	13	1	3	2	3123	3121	237	227	2654	3
2	47000417-47500050	16	5	3	5	0	0	8	3800	3799	264	265	3270	0
2	47500050-48000141	9	0	0	1	0	0	2	3644	3644	328	253	3061	2
2	48000141-48500127	22	3	0	0	0	2	3	4175	4174	309	236	3627	2
2	48500127-49000126	15	2	0	3	1	0	9	4660	4657	414	379	3860	4
2	49000126-49500146	36	6	2	5	2	2	25	5302	5300	491	369	4440	0
2	49500146-50000153	24	15	1	13	0	2	7	4412	4412	336	248	3824	4
2	50000153-50500140	62	31	3	19	0	1	9	4437	4435	381	335	3711	8
2	50500140-51000163	17	7	1	6	0	0	5	3979	3979	278	294	3405	2
2	51000163-51500228	15	6	0	2	0	0	4	3463	3462	309	318	2834	1
2	51500228-52000590	4	3	1	1	0	0	2	4279	4278	387	348	3543	0
2	52000590-52500049	15	0	0	2	0	0	3	4993	4991	303	269	4419	0
2	52500049-53000044	21	3	0	9	0	0	8	3929	3929	316	248	3362	3
2	53000044-53500019	18	4	2	3	1	1	1	4595	4595	328	278	3988	1
2	53500019-54000075	18	9	3	5	0	1	6	4857	4857	295	250	4312	0
2	54000075-54500190	54	12	1	8	0	0	13	5145	5144	595	527	4019	3
2	54500190-55000103	9	1	0	1	0	0	5	5534	5534	585	658	4290	1
2	55000103-55500034	12	0	0	1	2	0	1	4945	4943	411	425	4106	1
2	55500034-56000162	71	18	1	7	3	5	21	5048	5045	477	496	4066	6
2	56000162-56500177	16	7	0	10	2	4	5	6486	6485	661	712	5105	7
2	56500177-57000071	22	3	2	6	2	0	4	6577	6576	598	535	5442	1
